0.177641;0.0617206;0.420868;-0.0771469;0.054256;-0.0913657;-9.77556e-05;-0.249054;0.0525408;0.0322893;-0.354104;0.060902;0.238377;-0.189529;0.107551;0.120712;0.134245;-0.124248;0.165073;-0.0118926;0.143654;-0.157971;-0.0774013;0.100031;0.1155;-0.234737;0.0435313;-0.0950766;-0.149665;0.050639;0.0161975;0.165461;0.0538598;-0.0804188;0.118116;0.0144469;-0.0152874;-0.0587864;0.00357079;-0.00824841;-0.057986;0.0593732;0.01531;0.0815106;-0.114116;-0.0082094;0.100779;-0.0727839;0.0466263;-0.0608298;-0.0937939;-0.022011;-0.0188634;0.0916558;0.00538557;0.0946366;-0.0175288;0.129146;0.0222137;-0.0986379;0.0992661;-0.0536073;0.0568144;-0.0340382;-0.140965;0.0853461;0.074395;0.0865585;0.0103236;-0.122121;1
-0.0478889;0.234885;0.137662;-0.135802;-0.0690366;-0.0574083;0.0718359;-0.241156;0.0115527;0.0447904;-0.414841;0.0680398;0.232538;-0.184079;0.0391344;0.19501;0.183743;-0.172107;0.14333;-0.0353821;0.132621;-0.113015;-0.047052;0.103846;0.16853;-0.238942;0.114092;-0.0848806;-0.166791;0.0852035;0.0182857;0.175327;0.0853977;-0.0930004;0.130704;-0.00590168;0.0210772;-0.064558;0.00425075;-0.00604456;-0.0519885;0.101917;0.0214211;0.052346;-0.120418;0.0253346;0.097866;-0.0668387;0.0834281;-0.0377639;-0.107392;-0.012392;-0.0364278;0.0935389;-0.00205278;0.0926329;-0.0101589;0.135995;0.0279726;-0.0954209;0.110451;-0.0502105;0.0529535;-0.0180033;-0.141887;0.11823;0.0719655;0.0827254;-0.00160167;-0.112109;1
0.0884924;0.134603;0.308956;-0.0956881;0.011173;-0.0556625;0.0244839;-0.256688;0.0303668;0.0320665;-0.39881;0.100649;0.24949;-0.198934;0.0984365;0.152665;0.147923;-0.139167;0.166094;-0.0276223;0.137088;-0.157642;-0.0736975;0.102459;0.127863;-0.227974;0.070813;-0.0900439;-0.169962;0.0789349;0.0148147;0.171944;0.0650789;-0.0821365;0.122051;0.0115377;0.00671245;-0.0646705;0.00596197;-0.0126372;-0.060787;0.0835249;0.0168107;0.0670779;-0.123599;0.00706368;0.101699;-0.0767794;0.065435;-0.0489069;-0.101518;-0.0226378;-0.0255656;0.0934382;0.00291056;0.0912188;-0.0115998;0.135251;0.0295391;-0.101881;0.105633;-0.0623155;0.0605907;-0.0315244;-0.137464;0.0999216;0.0693028;0.0893992;0.0163816;-0.119493;1
0.151859;0.0805893;0.391791;-0.0883226;0.0312307;-0.096619;0.00520279;-0.251157;0.066831;0.0446045;-0.364302;0.0465058;0.239422;-0.197446;0.111242;0.113563;0.12602;-0.125569;0.170607;0.00452427;0.153683;-0.154234;-0.0808391;0.10171;0.114893;-0.239811;0.0482419;-0.0980034;-0.148747;0.0548079;0.0104963;0.172214;0.0601746;-0.0703919;0.121244;0.0163274;-0.0148214;-0.0670531;-0.00132911;-0.0079425;-0.0437371;0.0579256;0.019412;0.0781759;-0.108152;-0.0116684;0.104648;-0.0731253;0.0494488;-0.0679066;-0.101214;-0.0192701;-0.0102517;0.0896923;0.00173443;0.10766;-0.0235521;0.122392;0.0108961;-0.105793;0.113325;-0.049246;0.0644256;-0.038643;-0.1453;0.0819795;0.0807484;0.0863235;0.0130846;-0.121862;1
0.178079;0.061941;0.420172;-0.0783222;0.0561818;-0.0937371;-0.00128433;-0.251858;0.0536759;0.0317649;-0.360108;0.057579;0.246994;-0.177926;0.113317;0.123063;0.137132;-0.127981;0.165683;-0.0124177;0.141933;-0.152444;-0.0764341;0.100261;0.109644;-0.238372;0.0471795;-0.0941258;-0.143358;0.0527811;0.0103111;0.159243;0.0486395;-0.0757942;0.109487;0.0107116;-0.0123399;-0.0630705;0.00103825;-0.0113287;-0.0502557;0.0590934;0.0147206;0.0840165;-0.106992;-0.0155161;0.103894;-0.0762805;0.046919;-0.059501;-0.0913302;-0.0163191;-0.0234384;0.0838621;0.0147683;0.0896758;-0.0132834;0.13377;0.0248836;-0.103163;0.0979758;-0.0649886;0.0501905;-0.0254283;-0.139464;0.0856101;0.0858006;0.0846708;0.00783237;-0.118805;1
0.89867;0.00636138;-0.0988397;-0.0613431;-0.0631781;-0.0695061;-0.00618414;-0.144765;-0.0873328;-0.0426655;-0.174962;-0.0337725;0.0959359;-0.10555;-0.0142853;0.0197845;0.0532521;-0.0206107;0.0365053;0.0558041;0.00737603;-0.0933263;-0.0320082;0.0352041;-0.0606179;-0.105605;-0.0311991;-0.0325713;-0.025065;0.0328692;0.00302463;0.0138284;-0.00424261;0.0200662;0.0396175;0.00406958;-0.0319326;-0.00496512;0.0521767;-0.0103605;-0.0218873;0.0267001;0.0274497;0.0185662;-0.0182322;-0.0167483;0.0906555;-0.0187506;-0.00709675;-0.0264815;-0.053446;-0.0491354;0.0442517;-0.00827153;-0.0164654;0.074096;-0.0409086;0.0150344;-0.00489676;0.00518373;0.0670813;0.0664681;-0.00865441;0.0218574;-0.0152986;-0.0290415;0.0354144;0.0481047;0.0117445;-0.0445875;1
0.124697;-0.167185;0.139311;0.0371809;0.16579;-0.536039;-0.0694044;-0.131627;0.140839;-0.0766229;-0.0536603;0.0611414;-0.0418173;0.153834;0.0327427;-0.333298;0.0302253;0.087026;0.0372617;-0.0740321;-0.000331854;-0.0252563;0.0250696;0.099918;0.141292;0.129911;0.131957;0.00446492;0.12526;-0.194546;0.0245763;-0.0948513;0.020786;0.0499862;0.0819308;-0.195508;-0.05516;0.018612;-0.0893287;-0.0259199;-0.0573639;0.00801952;0.113646;-0.0169394;0.145279;0.0435922;0.0108989;0.0200216;-0.0630145;0.0862768;-0.117836;-0.170556;-0.0135115;-0.0191768;0.17111;0.00361252;-0.114532;0.019234;0.0170245;0.117688;0.0766918;0.0786494;-0.00363493;0.0545102;0.1878;-0.0977812;0.0577369;0.0300746;0.0918189;0.0206636;3
0.124697;-0.167185;0.139311;0.0371809;0.16579;-0.536039;-0.0694044;-0.131627;0.140839;-0.0766229;-0.0536603;0.0611414;-0.0418173;0.153834;0.0327427;-0.333298;0.0302253;0.087026;0.0372617;-0.0740321;-0.000331854;-0.0252563;0.0250696;0.099918;0.141292;0.129911;0.131957;0.00446492;0.12526;-0.194546;0.0245763;-0.0948513;0.020786;0.0499862;0.0819308;-0.195508;-0.05516;0.018612;-0.0893287;-0.0259199;-0.0573639;0.00801952;0.113646;-0.0169394;0.145279;0.0435922;0.0108989;0.0200216;-0.0630145;0.0862768;-0.117836;-0.170556;-0.0135115;-0.0191768;0.17111;0.00361252;-0.114532;0.019234;0.0170245;0.117688;0.0766918;0.0786494;-0.00363493;0.0545102;0.1878;-0.0977812;0.0577369;0.0300746;0.0918189;0.0206636;3
0.124709;-0.167218;0.138842;0.0369988;0.166474;-0.535656;-0.066917;-0.13285;0.141184;-0.0757829;-0.052203;0.0608316;-0.0410161;0.154049;0.0334724;-0.331496;0.0300753;0.0863533;0.038545;-0.0757428;-0.00137233;-0.0245492;0.0252432;0.100999;0.142024;0.130197;0.129952;0.0044684;0.124921;-0.194825;0.0237422;-0.0928799;0.019484;0.0498628;0.0816511;-0.195971;-0.0562387;0.0189676;-0.0876444;-0.0276214;-0.0578275;0.00915085;0.115535;-0.0187103;0.145391;0.0432328;0.0109152;0.0202872;-0.0631155;0.0853241;-0.116523;-0.170775;-0.0138607;-0.0175622;0.174039;0.0020912;-0.115716;0.0187344;0.0174743;0.117545;0.0779798;0.0779402;-0.00303196;0.0533871;0.188325;-0.0979098;0.0585321;0.0303119;0.0932849;0.0197559;3
-0.0802231;-0.133035;-0.0202173;-0.129578;0.109293;-0.353669;-0.0502279;-0.155414;0.0318066;-0.0350942;-0.202805;-0.00788434;-0.0635743;0.11375;0.0702928;-0.321325;0.0862432;0.22552;0.144483;-0.089823;0.0369936;0.0249108;0.0686039;0.101761;0.174134;0.0888381;0.134152;0.0434283;0.177565;-0.193874;0.0733124;-0.101394;0.0224283;0.0835382;0.0897246;-0.272869;-0.106235;0.0149682;-0.100003;-0.0278063;-0.0467422;0.0122945;0.078494;-0.0603573;0.163728;0.00223864;0.0105608;0.0226536;-0.0939583;0.0829608;-0.103425;-0.149303;-0.0414374;-0.017182;0.193591;-0.0332165;-0.128985;0.0296506;0.0380164;0.160586;0.0863008;0.104249;-0.0157959;0.0741676;0.179901;-0.153054;0.0500433;0.0519343;0.0872803;0.025067;3
0.0389461;-0.172222;0.0810471;-0.0654019;0.150315;-0.445376;-0.06222;-0.147789;0.103333;-0.0558641;-0.137522;-0.0105364;-0.0592875;0.137346;0.0564243;-0.332062;0.0638875;0.182177;0.104043;-0.0770313;0.0245769;-0.00310112;0.0518024;0.108878;0.157008;0.10716;0.124896;0.0294887;0.15469;-0.186082;0.0603075;-0.100775;0.0183702;0.0699009;0.0971867;-0.253333;-0.088567;0.0182288;-0.111332;-0.0230948;-0.0624185;0.0139025;0.0935344;-0.0400957;0.17188;0.0209108;0.00905706;0.0133811;-0.0831;0.0752118;-0.107634;-0.145324;-0.0308749;-0.0266943;0.187373;-0.00898906;-0.121482;0.0211971;0.0276564;0.147005;0.0809566;0.0962442;-0.0137003;0.0626674;0.187726;-0.132966;0.0387326;0.0525141;0.0789196;0.0291122;3
0.112466;-0.166513;0.134448;0.0211093;0.158132;-0.528482;-0.0657411;-0.134905;0.131921;-0.0689256;-0.0591744;0.0651814;-0.0389818;0.140902;0.0397965;-0.334936;0.0396329;0.0925806;0.0437085;-0.0783535;0.0093142;-0.0299776;0.0239306;0.094761;0.15085;0.122575;0.125217;0.00103365;0.127634;-0.208714;0.0354033;-0.0974455;0.0247336;0.0605039;0.0825764;-0.186906;-0.0643883;0.0149979;-0.0875114;-0.0345997;-0.0569707;-0.00162341;0.124306;-0.0108699;0.14386;0.0388071;0.0236838;0.0189316;-0.0710467;0.0868118;-0.134857;-0.185738;-0.00782438;-0.0163947;0.165543;-0.00067834;-0.122351;0.018871;0.016255;0.115222;0.0755645;0.0834746;0.0113026;0.0622056;0.182635;-0.106776;0.0615266;0.033449;0.0820798;0.0177082;3
0.12444;-0.167038;0.139554;0.0374002;0.165791;-0.536123;-0.0693809;-0.131554;0.14097;-0.0765572;-0.0537439;0.0610849;-0.0420876;0.153986;0.0328622;-0.33336;0.0303278;0.0871561;0.0376663;-0.0738724;-0.000380828;-0.0255124;0.0247832;0.0996516;0.141038;0.130478;0.131719;0.00360804;0.124881;-0.194594;0.0243207;-0.095207;0.0212411;0.0501301;0.081796;-0.195687;-0.0552228;0.018457;-0.0887747;-0.025884;-0.0569064;0.00760306;0.113512;-0.0173176;0.14524;0.0442646;0.0106504;0.0196809;-0.0638882;0.0861173;-0.117844;-0.170463;-0.0137273;-0.0188773;0.17147;0.00337845;-0.115019;0.0193167;0.0162362;0.117784;0.0771067;0.079776;-0.00375504;0.054466;0.186563;-0.0977903;0.0575502;0.0297016;0.0911807;0.0210222;3
0.894246;-0.0823537;-0.228676;-0.0907599;0.044363;-0.175144;-0.0898953;-0.0350374;-0.0532044;-0.060401;-0.00156577;-0.0147686;-0.0525301;0.024333;-0.0236052;-0.0417578;0.00087006;-0.0141365;0.00140353;-0.0256362;0.0213992;0.000266319;0.0213886;0.0527946;0.0689843;0.00298207;-0.0245212;-0.00475026;-0.00715496;-0.0690436;-0.0492796;-0.0576222;0.0266467;0.05411;0.0237227;-0.0627384;0.0523968;-0.0175666;-0.0195412;-0.0242521;-0.0370691;-0.0498069;0.0731734;-0.0213639;0.00334963;-0.0550349;0.0110338;0.0140496;0.0178102;0.0500562;-0.0423965;-0.0868166;-0.00946795;0.0291702;0.0696041;-0.0181102;0.0201604;-0.00321601;-0.0098111;0.00417663;0.0637019;0.0226572;-0.0154103;-0.017099;0.0632994;0.0240002;0.0278893;-0.00139726;-0.0239632;-0.0562378;3
0.0328983;0.442095;0.0662269;0.10048;0.30082;-0.170536;-0.0901587;0.209276;0.0142166;0.0595979;0.122401;-0.201678;-0.119553;-0.200878;0.158544;0.110846;-0.102543;0.0557028;-0.0854582;0.123631;0.0172498;-0.00979895;0.0364518;-0.226703;-0.0518816;-0.027273;0.106369;0.0138115;0.0556408;0.242643;0.000474675;0.121551;0.0441057;-0.0589976;0.0731848;-0.0317211;0.210674;0.121975;-0.0704285;0.201125;0.123312;0.0512428;0.000626053;-0.160409;0.0426843;-0.0734218;-0.136794;-0.0637593;-0.140013;0.0450472;-0.00813217;-0.0186669;-0.112429;-0.0968363;0.0784621;-0.0105441;0.0275234;0.0355758;0.0500509;0.113421;-0.0440788;-0.00898438;-0.00403627;-0.0528168;0.099396;-0.0515092;-0.0292352;0.0728025;-0.0314092;-0.0525009;4
0.0328983;0.442095;0.0662269;0.10048;0.30082;-0.170536;-0.0901587;0.209276;0.0142166;0.0595979;0.122401;-0.201678;-0.119553;-0.200878;0.158544;0.110846;-0.102543;0.0557028;-0.0854582;0.123631;0.0172498;-0.00979895;0.0364518;-0.226703;-0.0518816;-0.027273;0.106369;0.0138115;0.0556408;0.242643;0.000474675;0.121551;0.0441057;-0.0589976;0.0731848;-0.0317211;0.210674;0.121975;-0.0704285;0.201125;0.123312;0.0512428;0.000626053;-0.160409;0.0426843;-0.0734218;-0.136794;-0.0637593;-0.140013;0.0450472;-0.00813217;-0.0186669;-0.112429;-0.0968363;0.0784621;-0.0105441;0.0275234;0.0355758;0.0500509;0.113421;-0.0440788;-0.00898438;-0.00403627;-0.0528168;0.099396;-0.0515092;-0.0292352;0.0728025;-0.0314092;-0.0525009;4
0.0331364;0.441267;0.0652061;0.100427;0.301178;-0.169037;-0.0906087;0.21109;0.0145927;0.0596166;0.126488;-0.200822;-0.119842;-0.200303;0.158963;0.111576;-0.102491;0.0569031;-0.0879247;0.124607;0.0184547;-0.0105528;0.0364864;-0.225376;-0.0491564;-0.0281189;0.105947;0.0155558;0.0536107;0.240882;0.000779588;0.120074;0.0445956;-0.0570064;0.0729409;-0.0347149;0.209708;0.121426;-0.0695017;0.202582;0.126715;0.0519556;0.00199116;-0.161025;0.0426706;-0.0736223;-0.136906;-0.0639907;-0.140435;0.0445739;-0.0071756;-0.0190052;-0.114682;-0.0956075;0.0748665;-0.0100068;0.0278926;0.0363368;0.0503176;0.114504;-0.0442364;-0.00507838;-0.00476609;-0.0488645;0.099382;-0.0551221;-0.0279565;0.0727697;-0.0287052;-0.0523296;4
0.00790254;0.456877;0.0504389;0.0646035;0.293139;-0.121598;-0.0822298;0.206107;-0.0314126;0.0760466;0.0892728;-0.194824;-0.13422;-0.212545;0.161334;0.130012;-0.0971097;0.0689426;-0.0606537;0.112603;0.0112952;-0.00622722;0.0380172;-0.248096;-0.0541366;-0.00326444;0.116984;0.0101425;0.0548845;0.252966;0.000535025;0.120092;0.0471127;-0.055698;0.0671419;-0.05261;0.220194;0.110571;-0.0825047;0.205902;0.112394;0.0517764;-0.00152152;-0.143742;0.033648;-0.0767579;-0.123425;-0.0619823;-0.126518;0.0523645;0.0204996;-0.0149091;-0.103128;-0.105857;0.0932908;-0.00318073;-0.0012816;0.0345553;0.0522865;0.116517;-0.0528603;-0.0166937;-0.013057;-0.0812029;0.10058;-0.0476281;-0.0301054;0.082336;-0.00950501;-0.0425228;4
0.0338706;0.44227;0.0675572;0.0972844;0.297812;-0.170956;-0.0872878;0.207837;0.0105415;0.0634116;0.118691;-0.202976;-0.125615;-0.199377;0.153555;0.114147;-0.103798;0.0561262;-0.0827607;0.122422;0.0153011;-0.00802645;0.0348944;-0.233663;-0.0532444;-0.023216;0.108002;0.0108848;0.0538524;0.242805;0.000389335;0.12019;0.0438845;-0.0568486;0.0731506;-0.034956;0.212291;0.124025;-0.075017;0.207298;0.118716;0.0508998;0.00116363;-0.158151;0.0400558;-0.0726894;-0.132603;-0.0623494;-0.136683;0.0430096;-0.00272224;-0.0179148;-0.108017;-0.0984979;0.0835558;-0.0113754;0.0187729;0.0363273;0.0522776;0.11401;-0.0477389;-0.00849557;-0.00466846;-0.060277;0.0983561;-0.0533565;-0.0298478;0.0732813;-0.0253302;-0.0508693;4
0.0237251;0.447459;0.0638149;0.0973499;0.290047;-0.166656;-0.0914364;0.203934;0.0164659;0.0662505;0.11347;-0.196424;-0.123682;-0.201704;0.165975;0.118168;-0.095865;0.057253;-0.0767875;0.12108;0.0107318;-0.0142123;0.0294991;-0.231273;-0.0584991;-0.0159198;0.105395;0.00596319;0.04491;0.25371;0.00950054;0.121821;0.0466108;-0.0613117;0.0657682;-0.0315805;0.211965;0.120838;-0.0702012;0.214528;0.129256;0.0455903;-0.00125627;-0.150387;0.0387121;-0.0721978;-0.140401;-0.0548193;-0.139244;0.0444537;-0.00777902;-0.0245883;-0.096711;-0.0996155;0.0782954;-0.0085171;0.028535;0.0382701;0.059619;0.117586;-0.047722;-0.0137259;-0.00373698;-0.0552278;0.0876958;-0.0495274;-0.0203954;0.085259;-0.0172711;-0.0545688;4
0.0102566;0.397349;0.0703221;0.127399;0.271486;-0.191808;-0.0819257;0.227278;0.00914598;0.0372974;0.109495;-0.210557;-0.111486;-0.208971;0.156915;0.121071;-0.10377;0.0626501;-0.0840939;0.1372;0.00472902;-0.0250166;0.0285624;-0.245737;-0.0502546;-0.0361918;0.0995553;0.0143118;0.0453951;0.245974;0.00423241;0.118842;0.0542745;-0.0740451;0.0622741;-0.020242;0.215106;0.123734;-0.0758144;0.216555;0.112065;0.0568924;0.0152808;-0.17613;0.0335431;-0.0740909;-0.135389;-0.0639199;-0.136395;0.0506201;-0.000350619;-0.0127452;-0.116674;-0.0937153;0.069308;-0.00244063;0.0271157;0.0500423;0.0722979;0.119004;-0.0553423;-0.0240761;-0.0278489;-0.0406238;0.115753;-0.0632107;-0.0231215;0.0650184;-0.0336904;-0.0464161;4
0.892563;0.0794547;-0.260932;-0.00243076;0.0377531;-0.0405675;-0.0401523;0.0787283;-0.114617;-0.0257826;0.0574207;-0.0935495;-0.0853535;-0.0402069;0.0811185;0.0151728;-0.0335291;-0.0150413;0.0156045;0.078642;-0.0129845;-0.0369648;0.0428695;-0.0569322;0.00323011;0.0233023;-0.0604285;0.028885;0.0241951;0.0232927;0.0112942;0.0409024;-0.0489416;-0.0433587;0.0507878;-0.0176423;0.0492742;0.0263916;-0.021239;0.0459965;0.0677351;0.032223;-0.000814177;-0.0596036;-0.0150687;0.00790886;-0.0526023;-0.016945;-0.0497317;0.00535136;-0.031833;0.0217084;-0.0160147;-0.0234529;0.0297198;0.0159861;0.0729752;-0.0153888;0.0559235;0.0260464;-0.0714849;-0.0384713;-0.0474626;0.01713;0.0223836;-0.000327231;-0.0377704;-0.0394791;0.0283697;-0.00378978;4
